"label","location_id","feature_set_name"
"PSD,SC",745,"Zoning"
"PUD",745,"Zoning"
"PUD*",745,"Zoning"
"PUD PCD*",745,"Zoning"
"R1-10",745,"Zoning"
"R1-130",745,"Zoning"
"R1-14",745,"Zoning"
"R1-18",745,"Zoning"
"R1-190",745,"Zoning"
"R1-35",745,"Zoning"
"R1-35,RU-190",745,"Zoning"
"R1-4",745,"Zoning"
"R1-43",745,"Zoning"
"R1-5",745,"Zoning"
"R1-6",745,"Zoning"
"R1-6 HP",745,"Zoning"
"R1-7",745,"Zoning"
"R1-70",745,"Zoning"
"R-18A",745,"Zoning"
"R-18,R1-18",745,"Zoning"
"R-2",745,"Zoning"
"R-3",745,"Zoning"
"R-3A",745,"Zoning"
"R-4",745,"Zoning"
"R-43",745,"Zoning"
"R-43,R1-43",745,"Zoning"
"R-43,RU-43",745,"Zoning"
"R-4R",745,"Zoning"
"R-4,R-5",745,"Zoning"
"R-5",745,"Zoning"
"R-5,WP",745,"Zoning"
"RE-24",745,"Zoning"
"RE-35",745,"Zoning"
"RU-190",745,"Zoning"
"RU-190,RU-43",745,"Zoning"
"RU-190,RURAL-190",745,"Zoning"
"RU-43",745,"Zoning"
"RURAL-190",745,"Zoning"
"RURAL-43",745,"Zoning"
"RURAL-70",745,"Zoning"
"S-1",745,"Zoning"
"S-R",745,"Zoning"
"S-S",745,"Zoning"
"SUP-MEDICAL",745,"Zoning"
"SUP-R",745,"Zoning"
"SUP-RESORT",745,"Zoning"
"TRACT",745,"Zoning"
"UNASSIGNED",745,"Zoning"
"UNK",745,"Zoning"
"WATER RESERVOIR",745,"Zoning"
"WP",745,"Zoning"
"AIRPORT",746,"Zoning"
"C",746,"Zoning"
"C-2,ESL",746,"Zoning"
"C-2,PCD ESL",746,"Zoning"
"CB",746,"Zoning"
"DR-190",746,"Zoning"
"DR-190,RU-190",746,"Zoning"
"DR-43",746,"Zoning"
"DR-89",746,"Zoning"
"ESL,OS",746,"Zoning"
"ESL,R1-190",746,"Zoning"
"ESL,R1-35",746,"Zoning"
"ESL,R1-43",746,"Zoning"
"ESL,R1-70",746,"Zoning"
"ESL,S-R",746,"Zoning"
"GO",746,"Zoning"
"GOLF",746,"Zoning"
"GOLF,R1-35",746,"Zoning"
"(HD/HC),R1-190",746,"Zoning"
"L (RESORT)",746,"Zoning"
"MR",746,"Zoning"
"OS",746,"Zoning"
"OS,PCD ESL",746,"Zoning"
"OS-R",746,"Zoning"
"OS-R,RU-190",746,"Zoning"
"PCD ESL,R1-10",746,"Zoning"
"PCD ESL,R1-18",746,"Zoning"
"PCD ESL,R1-35",746,"Zoning"
"PCD ESL,R1-7",746,"Zoning"
"PCD ESL,R-4R",746,"Zoning"
"R1-10",746,"Zoning"
"R1-18",746,"Zoning"
"R1-190",746,"Zoning"
"R1-35",746,"Zoning"
"R1-43",746,"Zoning"
"R1-70",746,"Zoning"
"R-3",746,"Zoning"
"R-35",746,"Zoning"
"R-35,R1-35",746,"Zoning"
"R-4R",746,"Zoning"
"R-70,RURAL-70",746,"Zoning"
"RU-190",746,"Zoning"
"RU-190,RURAL-190",746,"Zoning"
"RUPD",746,"Zoning"
"RURAL-190",746,"Zoning"
"RURAL-43",746,"Zoning"
"RURAL-70",746,"Zoning"
"TCC",746,"Zoning"
"TRACT",746,"Zoning"
"AC-3",747,"Zoning"
"AD-1,AP",747,"Zoning"
"AD-2",747,"Zoning"
"AD-3",747,"Zoning"
"AF",747,"Zoning"
"AF,BIZ",747,"Zoning"
"AF,CUP",747,"Zoning"
"AF,CUP,PAD",747,"Zoning"
"AF,PAD",747,"Zoning"
"AG",747,"Zoning"
"AG,LI",747,"Zoning"
"AG,RS-43",747,"Zoning"
"AS",747,"Zoning"
"AS,PAD",747,"Zoning"
"BIZ",747,"Zoning"
"BIZ,CUP",747,"Zoning"
"BIZ,CUP,PAD",747,"Zoning"
"BIZ,PAD",747,"Zoning"
"BP",747,"Zoning"
"C-2",747,"Zoning"
"C-3",747,"Zoning"
"C-G,LC",747,"Zoning"
"CUP",747,"Zoning"
"CUP,PAD",747,"Zoning"
"DB-1",747,"Zoning"
"DB-2",747,"Zoning"
"DC",747,"Zoning"
"DE",747,"Zoning"
"DR-1",747,"Zoning"
"DR-2",747,"Zoning"
"DR-3",747,"Zoning"
"EO",747,"Zoning"
"EO,PEP",747,"Zoning"
"GC",747,"Zoning"
"GC,RM-2",747,"Zoning"
"GI",747,"Zoning"
"GI,I-2",747,"Zoning"
"GO",747,"Zoning"
"GO,MF/H",747,"Zoning"
"GR",747,"Zoning"
"HD",747,"Zoning"
"HI",747,"Zoning"
"HID",747,"Zoning"
"HL",747,"Zoning"
"I-1,LI",747,"Zoning"
"I-2,IND-3",747,"Zoning"
"I-2,IND-3P",747,"Zoning"
"ID-1",747,"Zoning"
"ID-2",747,"Zoning"
"IND-2",747,"Zoning"
"IND-3",747,"Zoning"
"LC",747,"Zoning"
"LC,RM-5",747,"Zoning"
"LI",747,"Zoning"
"LI,LR",747,"Zoning"
"LI,MX",747,"Zoning"
"LI,RS-90",747,"Zoning"
"LR",747,"Zoning"
"MF/H",747,"Zoning"
"MF/M",747,"Zoning"
"M-H,RM-4",747,"Zoning"
"MX",747,"Zoning"
"NC",747,"Zoning"
"NO",747,"Zoning"
"OC",747,"Zoning"
"OC,RSL-2.5",747,"Zoning"
"PAD",747,"Zoning"
"PAD,PC",747,"Zoning"
"PC",747,"Zoning"
"PEP",747,"Zoning"
"PF/I",747,"Zoning"
"PS",747,"Zoning"
"R1-18",747,"Zoning"
"R1-35",747,"Zoning"
"R1-6",747,"Zoning"
"R1-7",747,"Zoning"
"R1-8",747,"Zoning"
"R-2",747,"Zoning"
"R-3",747,"Zoning"
"R-35",747,"Zoning"
"R-35,R1-35",747,"Zoning"
"R-4",747,"Zoning"
"R-43,RU-43",747,"Zoning"
"R-5",747,"Zoning"
"R-6,R1-6",747,"Zoning"
"R-6,RS-6",747,"Zoning"
"R-70,RU-190,RU-70",747,"Zoning"
"R-70,RU-70",747,"Zoning"
"RC",747,"Zoning"
"RM-2",747,"Zoning"
"RM-3",747,"Zoning"
"RM-3,RS-6",747,"Zoning"
"RM-4",747,"Zoning"
"RM-5",747,"Zoning"
"RM-5,RSL-2.5",747,"Zoning"
"RS-15",747,"Zoning"
"RS-15,RS-90",747,"Zoning"
"RS-35",747,"Zoning"
"RS-43",747,"Zoning"
"RS-43,RS-90",747,"Zoning"
"RS-6",747,"Zoning"
"RS-7",747,"Zoning"
"RS-9",747,"Zoning"
"RS-90",747,"Zoning"
"RSL-2.5",747,"Zoning"
"RSL-2.5,RSL-4.0",747,"Zoning"
"RSL-3.0",747,"Zoning"
"RSL-4.0",747,"Zoning"
"RSL-4.5",747,"Zoning"
"RU-190",747,"Zoning"
"RU-43",747,"Zoning"
"SC",747,"Zoning"
"SF-35",747,"Zoning"
"SF-43",747,"Zoning"
"SF-7",747,"Zoning"
"T3N",747,"Zoning"
"T4MS",747,"Zoning"
"T4N",747,"Zoning"
"T4NF",747,"Zoning"
"T5MS",747,"Zoning"
"T5MSF",747,"Zoning"
"T5N",747,"Zoning"
"T6MS",747,"Zoning"
"C-1",748,"Zoning"
"C-1,R-1",748,"Zoning"
"C-1,R-2",748,"Zoning"
"C-1,R-2,P",748,"Zoning"
"C-1,R-3",748,"Zoning"
"C-1,SH",748,"Zoning"
"C-1,SR",748,"Zoning"
"C-2",748,"Zoning"
"C-2,CB-2",748,"Zoning"
"C-2,R-1",748,"Zoning"
"C-2,SB2",748,"Zoning"
"C-3",748,"Zoning"
"CB-1",748,"Zoning"
"CB-1,CI-1",748,"Zoning"
"CB-1,CR-1",748,"Zoning"
"CB-1,CR-2",748,"Zoning"
"CB-1,CR-3",748,"Zoning"
"CB-1,SH",748,"Zoning"
"CB-1,TR",748,"Zoning"
"CB-2",748,"Zoning"
"CB-2,CI-1",748,"Zoning"
"CB-2,CR-3",748,"Zoning"
"CB-2,GR-1",748,"Zoning"
"CB-2,PAD",748,"Zoning"
"CB-2,SH",748,"Zoning"
"CI-1",748,"Zoning"
"CI-1,CI-2",748,"Zoning"
"CI-1,CR-3",748,"Zoning"
"CI-1,CR-4",748,"Zoning"
"CI-1,I-1",748,"Zoning"
"CI-1,PAD",748,"Zoning"
"CI-2",748,"Zoning"
"CI-2,GR-1",748,"Zoning"
"CI-2,I-2",748,"Zoning"
"CI-2,MU",748,"Zoning"
"CI-2,PAD",748,"Zoning"
"CMH-1",748,"Zoning"
"CMH-1,CR-3",748,"Zoning"
"CMH-1,R-1",748,"Zoning"
"CMH-1,TH",748,"Zoning"
"CMH-2",748,"Zoning"
"CMH-2,TH",748,"Zoning"
"CR-1",748,"Zoning"
"CR-1,CR-4",748,"Zoning"
"CR-1,CR-5",748,"Zoning"
"CR-1,SR",748,"Zoning"
"CR-1,TR",748,"Zoning"
"CR-2",748,"Zoning"
"CR-2,SR",748,"Zoning"
"CR-3",748,"Zoning"
"CR-3,CR-4",748,"Zoning"
"CR-3,MU",748,"Zoning"
"CR-3,R-1",748,"Zoning"
"CR-3,SH",748,"Zoning"
"CR-4",748,"Zoning"
"CR-4,PAD",748,"Zoning"
"CR-4,SH",748,"Zoning"
"CR-5",748,"Zoning"
"CR-5,RH",748,"Zoning"
"CR-5,TR",748,"Zoning"
"ERZ",748,"Zoning"
"ERZ,HDZ",748,"Zoning"
"GR-1",748,"Zoning"
"GR-1,RH",748,"Zoning"
"GR-1,SP",748,"Zoning"
"HDZ",748,"Zoning"
"HLR-1",748,"Zoning"
"HPZ",748,"Zoning"
"HPZ,UOD-1",748,"Zoning"
"I-1",748,"Zoning"
"I-1, C-3",748,"Zoning"
"I-1,PAD",748,"Zoning"
"I-1,SB1",748,"Zoning"
"I-1,SB2",748,"Zoning"
"I-1,SB2A",748,"Zoning"
"I-1,SI1",748,"Zoning"
"I-1,SR2",748,"Zoning"
"I-1,SR3",748,"Zoning"
"I-1,TUC",748,"Zoning"
"I-2",748,"Zoning"
"I-2,P-I",748,"Zoning"
"I-2,R-1",748,"Zoning"
"I-2,SR",748,"Zoning"
"IR",748,"Zoning"
"IR,RH",748,"Zoning"
"IR,SH",748,"Zoning"
"IR,SR",748,"Zoning"
"LI",748,"Zoning"
"MH-1",748,"Zoning"
"MH-1,R-1",748,"Zoning"
"MH-1,R-2",748,"Zoning"
"MH-2",748,"Zoning"
"MU",748,"Zoning"
"MU,SH",748,"Zoning"
"MU,SR",748,"Zoning"
"NP-1",748,"Zoning"
"NP-2",748,"Zoning"
"NP-2,UOD-2",748,"Zoning"
"NP-3",748,"Zoning"
"NP-3,UOD-1",748,"Zoning"
"NP-3,UOD-3",748,"Zoning"
"O-1",748,"Zoning"
"O-2",748,"Zoning"
"O-3",748,"Zoning"
"O-3,R-1",748,"Zoning"
"O-3,R-2",748,"Zoning"
"O-3,SR",748,"Zoning"
"OCR-1",748,"Zoning"
"OCR-2",748,"Zoning"
"OS",748,"Zoning"
"P",748,"Zoning"
"PAD",748,"Zoning"
"PAD-30",748,"Zoning"
"PAD,SR",748,"Zoning"
"P-I",748,"Zoning"
"P-I,TUC",748,"Zoning"
"R-1",748,"Zoning"
"R-1, O-3",748,"Zoning"
"R-1,R-2",748,"Zoning"
"R-1,RX-1",748,"Zoning"
"R-1,RX-2",748,"Zoning"
"R-2",748,"Zoning"
"R-2, C-3",748,"Zoning"
"R-2, O-3",748,"Zoning"
"R-2,RX-2",748,"Zoning"
"R-2,SB2",748,"Zoning"
"R-2,SI1",748,"Zoning"
"R-2,TUC",748,"Zoning"
"R-3",748,"Zoning"
"R-3, C-1",748,"Zoning"
"R-3,RX-1",748,"Zoning"
"RH",748,"Zoning"
"RH(H)",748,"Zoning"
"RH(H),SH(H)",748,"Zoning"
"RH,RH(H)",748,"Zoning"
"RH,RX-1",748,"Zoning"
"RH,SP",748,"Zoning"
"RH,SR",748,"Zoning"
"RV",748,"Zoning"
"RV, C-2",748,"Zoning"
"RX-1",748,"Zoning"
"RX-1, SR",748,"Zoning"
"RX-2",748,"Zoning"
"SB1",748,"Zoning"
"SB2",748,"Zoning"
"SB2A",748,"Zoning"
"SH",748,"Zoning"
"SH(H)",748,"Zoning"
"SH,SH(H)",748,"Zoning"
"SI1",748,"Zoning"
"SP",748,"Zoning"
"SP,SR",748,"Zoning"
"SR",748,"Zoning"
"SR2",748,"Zoning"
"SR3",748,"Zoning"
"TH",748,"Zoning"
"TH,TR",748,"Zoning"
"TR",748,"Zoning"
"TUC",748,"Zoning"
"U1C-1",748,"Zoning"
"UOD-1",748,"Zoning"
"UOD-2",748,"Zoning"
"UOD-3",748,"Zoning"
"AOZ",749,"Zoning"
"AOZ,LI-O,RPOZ",749,"Zoning"
"AOZ,PF",749,"Zoning"
"AOZ,PF,RPOZ",749,"Zoning"
"AOZ,PLF",749,"Zoning"
"AOZ,PLF,RPOZ",749,"Zoning"
"AOZ,RPOZ",749,"Zoning"
"AOZ,RPOZ,RR",749,"Zoning"
"AOZ,RR",749,"Zoning"
"AR",749,"Zoning"
"AR-2 1/2",749,"Zoning"
"AR-5",749,"Zoning"
"CB",749,"Zoning"
"CB,DOZ",749,"Zoning"
"CB,TOZ",749,"Zoning"
"CC",749,"Zoning"
"CC,LOZ",749,"Zoning"
"CC,RPOZ",749,"Zoning"
"CC,TOZ",749,"Zoning"
"CG-10,000",749,"Zoning"
"CH-10,000",749,"Zoning"
"CS",749,"Zoning"
"CS,RPOZ",749,"Zoning"
"DOZ",749,"Zoning"
"DOZ,HC",749,"Zoning"
"ER",749,"Zoning"
"ER,R1,RPOZ",749,"Zoning"
"ER,RPOZ",749,"Zoning"
"G",749,"Zoning"
"HC",749,"Zoning"
"HC,LOZ",749,"Zoning"
"HC,RPOZ",749,"Zoning"
"HI",749,"Zoning"
"HI-O,RPOZ",749,"Zoning"
"HI,PLF,RPOZ",749,"Zoning"
"HI,R1",749,"Zoning"
"HI,RPOZ,RR",749,"Zoning"
"HR",749,"Zoning"
"HR,LOZ",749,"Zoning"
"HR,R1",749,"Zoning"
"HR,R1,RPOZ",749,"Zoning"
"HR,RPOZ",749,"Zoning"
"HR,TOZ",749,"Zoning"
"IL-10,000",749,"Zoning"
"LI",749,"Zoning"
"LI-O",749,"Zoning"
"LI-O,RPOZ",749,"Zoning"
"LI,RPOZ",749,"Zoning"
"LI,T4N.1-O",749,"Zoning"
"LOZ,PF",749,"Zoning"
"LOZ,POS",749,"Zoning"
"LOZ,POS,RPOZ",749,"Zoning"
"LOZ,R1N",749,"Zoning"
"LOZ,T5",749,"Zoning"
"MH",749,"Zoning"
"MH,RPOZ",749,"Zoning"
"MR",749,"Zoning"
"MR,RPOZ",749,"Zoning"
"MR,RPOZ,RR",749,"Zoning"
"OS",749,"Zoning"
"PC",749,"Zoning"
"PF",749,"Zoning"
"PF,R1",749,"Zoning"
"PF,RPOZ",749,"Zoning"
"PF,TOZ",749,"Zoning"
"PLF",749,"Zoning"
"PLF,R1,RPOZ",749,"Zoning"
"PLF,RPOZ",749,"Zoning"
"POS",749,"Zoning"
"POS,RPOZ",749,"Zoning"
"PRD",749,"Zoning"
"R1",749,"Zoning"
"R1N",749,"Zoning"
"R1N,RPOZ",749,"Zoning"
"R1N,TOZ",749,"Zoning"
"R1,RPOZ",749,"Zoning"
"R1,RPOZ,RR",749,"Zoning"
"R1,RR",749,"Zoning"
"RD",749,"Zoning"
"RD,RPOZ",749,"Zoning"
"RM-10/A",749,"Zoning"
"RPOZ",749,"Zoning"
"RPOZ,RR",749,"Zoning"
"RPOZ,SC",749,"Zoning"
"RR",749,"Zoning"
"RR-2",749,"Zoning"
"RS-18,000",749,"Zoning"
"RS-6,000",749,"Zoning"
"SC",749,"Zoning"
"T3N.1",749,"Zoning"
"T4N.1",749,"Zoning"
"T4N.1-O",749,"Zoning"
"T4N.1,TOZ",749,"Zoning"
"T5",749,"Zoning"
"TOZ",749,"Zoning"
"(CC)",750,"Carrollton Zoning"
"(C/W)",750,"Carrollton Zoning"
"(D)",750,"Carrollton Zoning"
"(DTC",750,"Carrollton Zoning"
"(FTC)",750,"Carrollton Zoning"
"(FWY)",750,"Carrollton Zoning"
"(GREENBELT)",750,"Carrollton Zoning"
"(HC)",750,"Carrollton Zoning"
"(IH)",750,"Carrollton Zoning"
"(LAKE)",750,"Carrollton Zoning"
"(LC)",750,"Carrollton Zoning"
"(LI)",750,"Carrollton Zoning"
"(LR-1)",750,"Carrollton Zoning"
"(LR-2)",750,"Carrollton Zoning"
"(MF-12)",750,"Carrollton Zoning"
"(MF-15)",750,"Carrollton Zoning"
"(MF-18)",750,"Carrollton Zoning"
"(MF-20)",750,"Carrollton Zoning"
"(MHP)",750,"Carrollton Zoning"
"(O-1)",750,"Carrollton Zoning"
"(O-2)",750,"Carrollton Zoning"
"(O-4)",750,"Carrollton Zoning"
"(OPEN",750,"Carrollton Zoning"
"(PARK)",750,"Carrollton Zoning"
"(SAND",750,"Carrollton Zoning"
"(SF-10/18)",750,"Carrollton Zoning"
"(SF-10/20)",750,"Carrollton Zoning"
"(SF-12/20)",750,"Carrollton Zoning"
"(SF-5/12)",750,"Carrollton Zoning"
"(SF-6.5/12)",750,"Carrollton Zoning"
"(SF-7/14)",750,"Carrollton Zoning"
"(SF-7/16)",750,"Carrollton Zoning"
"(SF-8.4/16)",750,"Carrollton Zoning"
"(SF-8.4/18)",750,"Carrollton Zoning"
"(SF-PH)",750,"Carrollton Zoning"
"(SF-TH)",750,"Carrollton Zoning"
"(TH)",750,"Carrollton Zoning"
"(TMTC)",750,"Carrollton Zoning"
"EJ",751,"Haslet Zoning"
"I-PD",751,"Haslet Zoning"
"NC-PD",751,"Haslet Zoning"
"OTC",751,"Haslet Zoning"
"OTT",751,"Haslet Zoning"
"R1",751,"Haslet Zoning"
"R2",751,"Haslet Zoning"
"R2-PD",751,"Haslet Zoning"
"SUP",751,"Haslet Zoning"
"CUD",752,"Euless Zoning"
"L-I",752,"Euless Zoning"
"MH",752,"Euless Zoning"
"PD",752,"Euless Zoning"
"R-1A",752,"Euless Zoning"
"R-4",752,"Euless Zoning"
"R-5",752,"Euless Zoning"
"TH",752,"Euless Zoning"
"TX-10",752,"Euless Zoning"
"TX-121",752,"Euless Zoning"
"B2",753,"Dalworthington Gardens Zoning"
"B2_PD2",753,"Dalworthington Gardens Zoning"
"B2_PD5",753,"Dalworthington Gardens Zoning"
"B2_PDMixed",753,"Dalworthington Gardens Zoning"
"B3",753,"Dalworthington Gardens Zoning"
"L1",753,"Dalworthington Gardens Zoning"
"MF",753,"Dalworthington Gardens Zoning"
"PD1",753,"Dalworthington Gardens Zoning"
"PD2",753,"Dalworthington Gardens Zoning"
"PD3",753,"Dalworthington Gardens Zoning"
"PD4",753,"Dalworthington Gardens Zoning"
"PD5",753,"Dalworthington Gardens Zoning"
"SF2",753,"Dalworthington Gardens Zoning"
"SF_PD1",753,"Dalworthington Gardens Zoning"
"AC",755,"Magnolia Zoning"
"BP",755,"Magnolia Zoning"
"IN",755,"Magnolia Zoning"
"NC.1",755,"Magnolia Zoning"
"NC.2",755,"Magnolia Zoning"
"NC.3",755,"Magnolia Zoning"
"NC.4",755,"Magnolia Zoning"
"NC.5",755,"Magnolia Zoning"
"PU",755,"Magnolia Zoning"
"RU",755,"Magnolia Zoning"
"SR",755,"Magnolia Zoning"
"SU",755,"Magnolia Zoning"
"SV",755,"Magnolia Zoning"
"TC",755,"Magnolia Zoning"
"UP",755,"Magnolia Zoning"
"Cane",756,"Katy Zoning"
"Carriage",756,"Katy Zoning"
"Green",756,"Katy Zoning"
"Katy",756,"Katy Zoning"
"MH",756,"Katy Zoning"
"Reserve",756,"Katy Zoning"
"Village",756,"Katy Zoning"
"West",756,"Katy Zoning"
"Woodcreek",756,"Katy Zoning"
"Young",756,"Katy Zoning"
"Commercial",757,"Wilmer Zoning"
"CR",757,"Wilmer Zoning"
"Heavy",757,"Wilmer Zoning"
"Light",757,"Wilmer Zoning"
"SD",757,"Wilmer Zoning"
"AG",758,"University Park Zoning"
"PD-10",758,"University Park Zoning"
"PD-11A",758,"University Park Zoning"
"PD-11B",758,"University Park Zoning"
"PD-12",758,"University Park Zoning"
"PD-14",758,"University Park Zoning"
"PD-15",758,"University Park Zoning"
"PD-16",758,"University Park Zoning"
"PD-17",758,"University Park Zoning"
"PD-19",758,"University Park Zoning"
"PD-1-R",758,"University Park Zoning"
"PD-20",758,"University Park Zoning"
"PD-21",758,"University Park Zoning"
"PD-22",758,"University Park Zoning"
"PD-23",758,"University Park Zoning"
"PD-24",758,"University Park Zoning"
"PD-25",758,"University Park Zoning"
"PD-26",758,"University Park Zoning"
"PD-27",758,"University Park Zoning"
"PD-28",758,"University Park Zoning"
"PD-29",758,"University Park Zoning"
"PD-2-R",758,"University Park Zoning"
"PD-3",758,"University Park Zoning"
"PD-30",758,"University Park Zoning"
"PD-31",758,"University Park Zoning"
"PD-32",758,"University Park Zoning"
"PD-33",758,"University Park Zoning"
"PD-34",758,"University Park Zoning"
"PD-35",758,"University Park Zoning"
"PD-36",758,"University Park Zoning"
"PD-37",758,"University Park Zoning"
"PD-38",758,"University Park Zoning"
"PD-39",758,"University Park Zoning"
"PD-4",758,"University Park Zoning"
"PD-40",758,"University Park Zoning"
"PD-41",758,"University Park Zoning"
"PD-42",758,"University Park Zoning"
"PD-43",758,"University Park Zoning"
"PD-44",758,"University Park Zoning"
"PD-5",758,"University Park Zoning"
"PD-6",758,"University Park Zoning"
"PD-7",758,"University Park Zoning"
"PD-8",758,"University Park Zoning"
"PD-9",758,"University Park Zoning"
"2F-1",759,"Lancaster Zoning"
"CAMPUS",759,"Lancaster Zoning"
"DATA",759,"Lancaster Zoning"
"DATACENTER",759,"Lancaster Zoning"
"Logistics",759,"Lancaster Zoning"
"MILLS",759,"Lancaster Zoning"
"MU",759,"Lancaster Zoning"
"OFFICE",759,"Lancaster Zoning"
"SF",759,"Lancaster Zoning"
"SF-1",759,"Lancaster Zoning"
"SF-3",759,"Lancaster Zoning"
"SF-A",759,"Lancaster Zoning"
"SINGLE",759,"Lancaster Zoning"
"City",761,"DeSoto Zoning"
"PLANNED",761,"DeSoto Zoning"
